"media_type","sha256","canonical_file_name","canonical_relative_path","tivimate_deduped_path","runtime_deduped_path","source_file_count","size_bytes"
"m3u","86A94C736C86888651BBADBCE0DD84B1461D4FCE793B64B0378E3C289E24E465","86A94C736C__playlist_src_us_tubi.m3u","86A94C736C__playlist_src_us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\86A94C736C__playlist_src_us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\86A94C736C__playlist_src_us_tubi.m3u","1","33534"
"m3u","86F5141DCB8DA38658E5194E96D3674CB925AAACC6751E0BB97337F6CB242BE2","86F5141DCB__playlist_apsattv_xumo.m3u","86F5141DCB__playlist_apsattv_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\86F5141DCB__playlist_apsattv_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\86F5141DCB__playlist_apsattv_xumo.m3u","1","66039"
"m3u","88D26A8C40367B287B785B34BA70BDB41A1E30D0AD946D16FC3C3ADECEFA946E","88D26A8C40__co.m3u","88D26A8C40__co.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\88D26A8C40__co.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\88D26A8C40__co.m3u","2","20775"
"m3u","890A7505D17F2ABD46DE1E9B2F67918A9A13E25BE431A805EC89A1A4D6424025","890A7505D1__playlist_src_us_xumo.m3u","890A7505D1__playlist_src_us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\890A7505D1__playlist_src_us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\890A7505D1__playlist_src_us_xumo.m3u","1","17086"
"m3u","8A11AD821FB98C22E3720213ED6BC7EE3F16D82C23F5577CDE0C968FE56F6776","8A11AD821F__fr.m3u","8A11AD821F__fr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8A11AD821F__fr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8A11AD821F__fr.m3u","2","13103"
"m3u","8BDA2EEE4AE4D1E83F96F0FD4F9597B1828AA7363E8AF67A0112513EBC66C5EC","8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u","1","30924"
"m3u","8C87C7FE7D10E30438411A979667C4177ED25865341143F8CB504C157E33D440","8C87C7FE7D__playlist_src_ca_pluto.m3u","8C87C7FE7D__playlist_src_ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8C87C7FE7D__playlist_src_ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8C87C7FE7D__playlist_src_ca_pluto.m3u","1","96205"
"m3u","8CFC185E27C249CA0FAC582CB7B0294118714E51A1F2212E3B9E8CD0376E4796","8CFC185E27__playlist_src_us_tvpass.m3u","8CFC185E27__playlist_src_us_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8CFC185E27__playlist_src_us_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8CFC185E27__playlist_src_us_tvpass.m3u","1","4509"
"m3u","8D4F84D73E0C89CF8FDAC966602E2E491D4A87F49AAA4E33300D9C75FA1DFB21","8D4F84D73E__fr_bfm.m3u","8D4F84D73E__fr_bfm.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8D4F84D73E__fr_bfm.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8D4F84D73E__fr_bfm.m3u","2","6191"
"m3u","8DAA0893C2494065481A8FD1ADAE4908CAF6B01220227FBD59F5D0A5D86062B1","8DAA0893C2__au.m3u","8DAA0893C2__au.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8DAA0893C2__au.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8DAA0893C2__au.m3u","2","11398"
"m3u","8FAC69CB29D1BCCEBA271ABC2B74F15679747A0AD1F674CB1BA55D798539D85C","8FAC69CB29__be.m3u","8FAC69CB29__be.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8FAC69CB29__be.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\8FAC69CB29__be.m3u","2","6947"
"m3u","911CC1B8C3B6EAF4DEB8D196144F3665E36EED70F1AA6CC0B5882A4C47B9594C","911CC1B8C3__tr.m3u","911CC1B8C3__tr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\911CC1B8C3__tr.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\911CC1B8C3__tr.m3u","2","33352"
"m3u","93073AE36A6E5D7052EADF3512E2BD98A6B1E5F210C46333797E0F2C46671485","93073AE36A__bo.m3u","93073AE36A__bo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\93073AE36A__bo.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\93073AE36A__bo.m3u","2","8141"
"m3u","931718664B3CD1A9249C113464A15F34E056985F789D94EE319DA637D17ECDB5","931718664B__playlist_iptv-org_au.m3u","931718664B__playlist_iptv-org_au.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\931718664B__playlist_iptv-org_au.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\931718664B__playlist_iptv-org_au.m3u","1","12743"
"m3u","943DE6F05178FE08CD14FDDC6953BE04751977097431D969EE2B6B25D64C76F1","943DE6F051__us_pluto.m3u","943DE6F051__us_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\943DE6F051__us_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\943DE6F051__us_pluto.m3u","2","183319"
"m3u","9B4EC9E7D0D0AF0976681C9701BD4FA1ABACFD990FD6320BDD2D43C8C2C3BDFA","9B4EC9E7D0__ca_samsung.m3u","9B4EC9E7D0__ca_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9B4EC9E7D0__ca_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9B4EC9E7D0__ca_samsung.m3u","2","2126"
"m3u","9C79FA203BBCF683F3F34BB1FF59E81A455CF542EBD9DB9EE9E9378717A5CA0B","9C79FA203B__eg.m3u","9C79FA203B__eg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9C79FA203B__eg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9C79FA203B__eg.m3u","2","2803"
"m3u","9C8A6778553F49D6D9D5B30ED8C0B0CBAF6EDA1B1F3AA225D697D1E258F1F90B","9C8A677855__playlist_src_us_local.m3u","9C8A677855__playlist_src_us_local.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9C8A677855__playlist_src_us_local.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9C8A677855__playlist_src_us_local.m3u","1","68427"
"m3u","9E32F8BC73A736CBA8829BA8A2938E23307AC329D6B4E12A666674217EDF14DD","9E32F8BC73__playlist_iptv-org_us.m3u","9E32F8BC73__playlist_iptv-org_us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9E32F8BC73__playlist_iptv-org_us.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9E32F8BC73__playlist_iptv-org_us.m3u","1","406232"
"m3u","9F04D626C0AF80C5875CE120165648C1D8B43A32F66CDE2C983FA82DA2969956","9F04D626C0__nz.m3u","9F04D626C0__nz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9F04D626C0__nz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9F04D626C0__nz.m3u","2","2184"
"m3u","9F381F06C6E5246D50DDB59170103ECD77C379B572F1346D0D03FCC8AF4CE9B3","9F381F06C6__cz.m3u","9F381F06C6__cz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9F381F06C6__cz.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\9F381F06C6__cz.m3u","2","4045"
"m3u","A09CB64ED27B4334A8B70F2B072571583F1DEE9572C880DB45F166A957E8171B","A09CB64ED2__in.m3u","A09CB64ED2__in.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A09CB64ED2__in.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\A09CB64ED2__in.m3u","2","41419"
"m3u","A0B7E10333634678746ECD4871765B86394F45EFE4A5C9D2EABAF6449C8530FC","A0B7E10333__sg.m3u","A0B7E10333__sg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A0B7E10333__sg.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\A0B7E10333__sg.m3u","2","2171"
"m3u","A5A57E208E103EEC535FCDDE52783CB5DD354FC3F3308479CC04ED299253B22C","A5A57E208E__cm.m3u","A5A57E208E__cm.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A5A57E208E__cm.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\A5A57E208E__cm.m3u","2","4476"
"m3u","A76B1143192E194E25BB01ADA65A3598E433EDE01381213C39A0B5E73D7A3591","A76B114319__ni.m3u","A76B114319__ni.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A76B114319__ni.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\A76B114319__ni.m3u","2","2611"
"m3u","A86FD9183248B4C27925A97149E86980C0BF20AD161018D8E1FEA9FEDDE46A3C","A86FD91832__ch.m3u","A86FD91832__ch.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A86FD91832__ch.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\A86FD91832__ch.m3u","2","5336"
"m3u","ABA2F797182F59EDED294396BC28A78FB05B1F8331C38619FFB9396323397286","ABA2F79718__localnow.m3u","ABA2F79718__localnow.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ABA2F79718__localnow.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\ABA2F79718__localnow.m3u","2","959372"
"m3u","ABD59B597F41680452895E8B2C724DAB29AF84FA1DF98314E14ABE3C845879C7","ABD59B597F__qa.m3u","ABD59B597F__qa.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ABD59B597F__qa.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\ABD59B597F__qa.m3u","2","2158"
"m3u","ACB5A1BFAEAE69CAFD5EB5FB9F9C7601B953AF5E974C2FA68F20A24D753F5B1E","ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8","ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8","1","21346"
"m3u","C6F9F70D254A3371654028B9B6BA6DF05CB84B851AD1334F7DC000F7EBF02E25","ad.m3u","review_from_iptv__C42511BE\ad.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ad.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\ad.m3u","1","102"
"m3u","AE6D63C7E69E2C62EBD3B31F453C4E3AAFF41E79CCE2A0136126C40F09342996","AE6D63C7E6__us_tubi.m3u","AE6D63C7E6__us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\AE6D63C7E6__us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\AE6D63C7E6__us_tubi.m3u","2","34001"
"m3u","AEF443C79290E57CEE72A1D572A5401F970C3E36FF5A898D4ED74B3455F09A18","AEF443C792__cy.m3u","AEF443C792__cy.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\AEF443C792__cy.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\AEF443C792__cy.m3u","2","3401"
"m3u","35C47485AC94D959516682B5A3B1ED1DA37567A0FEDDBF2CDA05C4D01A6B4C7D","ag.m3u","review_from_iptv__C42511BE\ag.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ag.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\ag.m3u","1","167"
"m3u","978615C5A9FD2AAD68010C4BBE5BD084ACB5194E723AD9206423B4308EDD06AE","am.m3u","review_from_iptv__C42511BE\am.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\am.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\am.m3u","1","592"
"m3u","C20DB92067ADFC9E45C1FFF836D4DE4BB0BE25AF41C2F3AE1BF2E8CD6EE6E2AF","ao.m3u","review_from_iptv__C42511BE\ao.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ao.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\ao.m3u","1","375"
"m3u","A9C0B1922F2129B69C5866384D1DCD31D0F626D09C86D79132A363ADBD96C1CB","at_samsung.m3u","review_from_iptv__C42511BE\at_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\at_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\at_samsung.m3u","1","1044"
"m3u","8836A4F7FDE56FFA615697183C1FCE07ED7A74DA49CAC73EDF5AC1DF091360FF","au_samsung.m3u","review_from_iptv__C42511BE\au_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\au_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\au_samsung.m3u","1","1837"
"m3u","28CE20E2F5FD629B2F81D17A9206E6CF314E53D7E01EDDEA96907ABB0EA6AA72","aw.m3u","review_from_iptv__C42511BE\aw.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\aw.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\aw.m3u","1","1451"
"m3u","B0F7CACD496FA6B9886705B08F94E48F08DCAFF5D3643C812FA1CA3E61204EAE","B0F7CACD49__playlist_iptv-org_index.m3u","B0F7CACD49__playlist_iptv-org_index.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B0F7CACD49__playlist_iptv-org_index.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B0F7CACD49__playlist_iptv-org_index.m3u","1","2608760"
"m3u","B214EAE1709D56EFD573EAF7D3F43C404FE4049EB31E408C88F8C4274CE9C690","B214EAE170__de.m3u","B214EAE170__de.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B214EAE170__de.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B214EAE170__de.m3u","2","33259"
"m3u","B395FA729122AC66A221E0219327B8B7A81D1870F8A1AF4BBDBCF31ECDA19E0F","B395FA7291__playlist_src_us_cineverse.m3u","B395FA7291__playlist_src_us_cineverse.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B395FA7291__playlist_src_us_cineverse.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B395FA7291__playlist_src_us_cineverse.m3u","1","5841"
"m3u","B47E4D68ABB182ECD4267F0D6FA0F3892A196D97612FAA41EAC14DF81F39B662","B47E4D68AB__us_adultswim.m3u","B47E4D68AB__us_adultswim.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B47E4D68AB__us_adultswim.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B47E4D68AB__us_adultswim.m3u","2","4242"
"m3u","B58209DCCBDD2532BC497E4D017855C3610B47838EF6D0FFFC2587870EA08CD8","B58209DCCB__hk.m3u","B58209DCCB__hk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B58209DCCB__hk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B58209DCCB__hk.m3u","2","2318"
"m3u","B68FA208500FAE04FE25A5278AE0E0286C1C9567D0A4DBC6B154EAE5EB245497","B68FA20850__us_klowdtv.m3u","B68FA20850__us_klowdtv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B68FA20850__us_klowdtv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B68FA20850__us_klowdtv.m3u","2","8177"
"m3u","B8F030D64F948CCC4A406B6C2DACC59CFCA1A263E4F1DEC6C8E29CA91197CA15","B8F030D64F__hn.m3u","B8F030D64F__hn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B8F030D64F__hn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B8F030D64F__hn.m3u","2","9295"
"m3u","B9934EC72269EB26E917827D0E8C3A0773BBB2B8F87FA48C67CD8D788DA67154","B9934EC722__uk_bbc.m3u","B9934EC722__uk_bbc.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B9934EC722__uk_bbc.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\B9934EC722__uk_bbc.m3u","2","19443"
"m3u","B2DE5816906EE2FEDB1E2A1422C6EBBEEF2EEA3266DB07ADC9A7340CA3C69896","ba.m3u","review_from_iptv__C42511BE\ba.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ba.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\ba.m3u","1","1894"
"m3u","64EADD92AB9EC236E2D634FA64A7D560B82B8FB933A9F92DF48C2451F9BA88A0","ba_morescreens.m3u","review_from_iptv__C42511BE\ba_morescreens.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ba_morescreens.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\ba_morescreens.m3u","1","1337"
"m3u","BA560FBDC9551320EAE2E160C5D1685377CA5C53B4FE89EC82CA7E5E6C49BA00","BA560FBDC9__playlist_src_us_canelatv.m3u","BA560FBDC9__playlist_src_us_canelatv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BA560FBDC9__playlist_src_us_canelatv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BA560FBDC9__playlist_src_us_canelatv.m3u","1","4037"
"m3u","BA6FD7F90BAF42F26EE326A2945B1C6E29A65C3567C1E63968526469CDDCB8D5","BA6FD7F90B__id.m3u","BA6FD7F90B__id.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BA6FD7F90B__id.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BA6FD7F90B__id.m3u","2","23365"
"m3u","BAB0A0CE09A7616728BB935612EC0DD3B7E5C3A86C0E2668E6D44FB61A78DCD1","BAB0A0CE09__playlist_src_uk_pluto.m3u","BAB0A0CE09__playlist_src_uk_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BAB0A0CE09__playlist_src_uk_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BAB0A0CE09__playlist_src_uk_pluto.m3u","1","9503"
"m3u","AAA93222F92AD71615CC3C9C424ADDA50B91282F0E065C3D1027BB77F7B9AAB0","bb.m3u","review_from_iptv__C42511BE\bb.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bb.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bb.m3u","1","123"
"m3u","BBADB30DBA59C0571F9AF1817A7DBFD63B4820CE486279B79522602E1BE04957","BBADB30DBA__nl_samsung.m3u","BBADB30DBA__nl_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BBADB30DBA__nl_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BBADB30DBA__nl_samsung.m3u","2","3710"
"m3u","BC48598167FE041DEBA7B549056D8BDE0D676213F797CFD8C83AFAE1F7BF8E57","BC48598167__playlist_iptv-org_uk.m3u","BC48598167__playlist_iptv-org_uk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BC48598167__playlist_iptv-org_uk.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BC48598167__playlist_iptv-org_uk.m3u","1","61807"
"m3u","AEFEDB5DEAF9B3D765F7E41D8499ED80C970228866C84DDEA90137D5FC87B117","bd.m3u","review_from_iptv__C42511BE\bd.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bd.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bd.m3u","1","624"
"m3u","BD286FDE37730A2FAB5A9F802CE63B36EB1DCF70EFABD4B23AA40AFCFC5F027B","BD286FDE37__at_plutotv.m3u","BD286FDE37__at_plutotv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BD286FDE37__at_plutotv.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BD286FDE37__at_plutotv.m3u","2","97123"
"m3u","BD9052B56DB61C60171E991770C20C4022E74843944297D4D51B30B01C1AE6B3","BD9052B56D__ca_stingray.m3u","BD9052B56D__ca_stingray.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BD9052B56D__ca_stingray.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BD9052B56D__ca_stingray.m3u","2","3723"
"m3u","BDAECF8D4DD4C605854381DCE4EC79F69C028DA3338EFAE8CB1C160CA3D923DB","BDAECF8D4D__ca_pluto.m3u","BDAECF8D4D__ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BDAECF8D4D__ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BDAECF8D4D__ca_pluto.m3u","2","88254"
"m3u","E9C1F90B29B106B297C2F41BC066D8D0741492D269F1F44FEEE2413D98B85961","be_samsung.m3u","review_from_iptv__C42511BE\be_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\be_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\be_samsung.m3u","1","734"
"m3u","BEAE468EBAE29A7FDC90EEC60947CD486CD50EF1B5AAC03DEEFE286835AD81F8","BEAE468EBA__us_wiseplayout.m3u","BEAE468EBA__us_wiseplayout.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BEAE468EBA__us_wiseplayout.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\BEAE468EBA__us_wiseplayout.m3u","2","3097"
"m3u","0F063E815C758D7CD51C40618CEDB0F6EAA5C74CD26636785B12E61FA13CF4E4","bf.m3u","review_from_iptv__C42511BE\bf.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bf.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bf.m3u","1","913"
"m3u","ADE773E610FC063CAAD10833A437DEA695AFC166C65D9EB0986F4330A6326895","bh.m3u","review_from_iptv__C42511BE\bh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bh.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bh.m3u","1","779"
"m3u","61D98955FA7ED3EACE68B41E0B62D7775E6E72F02420C0431F950CB445C3F6FF","bi.m3u","review_from_iptv__C42511BE\bi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bi.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bi.m3u","1","118"
"m3u","980E8EE2A8C9B6C923E3B71D4892326A9EC6FE618960AFE8BC9B4EB56855A68A","bj.m3u","review_from_iptv__C42511BE\bj.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bj.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bj.m3u","1","1751"
"m3u","65BEAE96DF774B9444E50F0C4B6C219320E61FFC4A08BF50047D40891D5F00F0","bn.m3u","review_from_iptv__C42511BE\bn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bn.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bn.m3u","1","355"
"m3u","AA1AE4E36AE0B545A15E574134D1705B27C82A8BE9D250B3327F0439279DC7BF","bq.m3u","review_from_iptv__C42511BE\bq.m3u","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bq.m3u","C:\Users\andrew\PROJECTS\iptv\publish\runtime_hp\deduped\m3u\review_from_iptv__C42511BE\bq.m3u","1","634"
